id	dataset_id	institution_code	collection_code	catalog_number	basis_of_record	scientific_name	scientific_name_author	taxon_id	kingdom	phylum	class	order	family	genus	specific_epithet	kingdom_id	phylum_id	class_id	order_id	family_id	genus_id	species_id	country_code	host_country	latitude	longitude	year	month	event_date	elevation_in_meters	depth_in_meters	verbatim_scientific_name	taxon_rank	verbatim_kingdom	verbatim_phylum	verbatim_class	verbatim_order	verbatim_family	verbatim_genus	verbatim_specific_epithet	verbatim_infraspecific_epithet	verbatim_latitude	verbatim_longitude	coordinate_precision	maximum_elevation_in_meters	minimum_elevation_in_meters	elevation_precision	minimum_depth_in_meters	maximum_depth_in_meters	depth_precision	continent_ocean	state_province	county	country	recorded_by	locality	verbatim_year	verbatim_month	day	verbatim_basis_of_record	identified_by	date_identified	created	modified
168734665	8937328e-f762-11e1-a439-00145eb45e9a	OKLA	548	OKLA07437	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168734797	8937328e-f762-11e1-a439-00145eb45e9a	OKL	1840	OKL4957	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168734863	8937328e-f762-11e1-a439-00145eb45e9a	OKL	32	OKL4953	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168734896	8937328e-f762-11e1-a439-00145eb45e9a	OKL	1450	OKL4946	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168735886	8937328e-f762-11e1-a439-00145eb45e9a	SEOSU	2	SEOSU20130	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
172361673	95b2d7ca-f762-11e1-a439-00145eb45e9a	MISS	MISS Vascular Plants	18863	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata P. Mill.																					Perry	USA	D. Cochran								2008-08-07T12:50Z	2009-08-24T18:42Z
78904736	849c69c4-f762-11e1-a439-00145eb45e9a	NTSRV	PA-NHP	EO.58.17547	PRESERVED_SPECIMEN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324	US				1955					Pinus echinata		Plantae	Coniferophyta	Pinopsida	Pinales	Pinaceae	Pinus	echinata											North America	Pennsylvania	Adams (PA)	UNITED STATES	Wherry, E. T. (#UNK). 1955. #UNK. AN.	Adams (PA)	1955			Specimen			2007-07-10T03:56Z	2013-12-23T22:49Z
346753128	963f12d0-f762-11e1-a439-00145eb45e9a	YPM	BOT	YPM YU 024512	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324		US								Pinus echinata		Plantae	Tracheophyta			Pinaceae	Pinus	echinata																				S			2011-04-26T11:32Z	2013-12-22T20:28Z
36572453	849c69c4-f762-11e1-a439-00145eb45e9a	NTSRV	PA-NHP	EO.58.11893	PRESERVED_SPECIMEN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324	US				1919					Pinus echinata		Plantae	Coniferophyta	Pinopsida	Pinales	Pinaceae	Pinus	echinata											North America	Pennsylvania	Montgomery (PA)	UNITED STATES	LONG, BAYARD (#21190). 1919. # UNKNOWN. AN.	Montgomery (PA)	1919			Specimen			2007-03-21T23:27Z	2013-12-23T22:47Z
735577971	dfcb0ee8-614f-11e2-897a-00145eb45e9a	BAYRT	Ecological Botanical Gardens Bayreuth	761371	LIVING_SPECIMEN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		DE								Pinus echinata Mill.						Pinaceae	Pinus																					LivingSpecimen			2013-01-23T02:58Z	2013-03-06T02:14Z
122985507	832cb04e-f762-11e1-a439-00145eb45e9a	FTG	Herbarium	131401	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1964	5	1964-05-29T00:00Z			Pinus echinata		Plantae	Coniferophyta	Pinopsida	Pinales	Pinaceae	Pinus	echinata											North America	North Carolina	Durham	United States of America	W. Stimson	by parking lot behind Page Auditorium, west campus of Duke University Durham, N.C.	1964	05	29	voucher			2007-10-16T16:33Z	2011-04-26T11:21Z
217035991	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60957	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1863	5				Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Maryland	Worcester Co.	United States of America	W. M. Canby	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1863	05		S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036024	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60970	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1947	4	1947-04-27T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Oklahoma	Latimer Co.	United States of America	G. T. Robbins	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1947	04	27	S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036057	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60908	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1890	8	1890-08-03T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	New York	Richmond Co.	United States of America	N. L. Britton	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1890	08	03	S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036123	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60995	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1931	4	1931-04-29T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Missouri	Madison Co.	United States of America	E. J. Palmer	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1931	04	29	S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036156	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	61003	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1979	7	1979-07-01T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Georgia	Morgan Co.	United States of America	J. W. Hill	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1979	07	01	S			2009-08-24T16:41Z	2011-01-28T03:07Z
172361669	95b2d7ca-f762-11e1-a439-00145eb45e9a	MISS	MISS Vascular Plants	11263	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata P. Mill.																					Smith	USA	S. B. Jones								2008-08-07T12:50Z	2009-08-24T18:42Z
321749287	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	3554101	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1914	5	1914-05-03T00:00Z			Pinus echinata Mill.						Pinaceae	Pinus	echinata											North America	Missouri	Saint Louis	United States	F.B. Wann	Meramec Highlands	1914	5	3	S			2011-01-14T04:05Z	2011-01-19T08:33Z
45649536	84e142ce-f762-11e1-a439-00145eb45e9a	California State University, Chico	Herbarium	6875	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1968	5	1968-05-19T00:00Z			Pinus echinata		Plantae	Coniferophyta (conifers)			Pinaceae	Pinus	echinata												Louisiana	Quachita	United States	James Neighbours	On NLSC campus across Bon Aire Dr. from Sherrouse Hall.	1968	5	19				2007-03-23T23:42Z	2013-06-14T16:13Z
352327833	9642d0e6-f762-11e1-a439-00145eb45e9a	YPM	PB	YPM PB 152727	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324		US								Pinus echinata		Plantae	Tracheophyta			Pinaceae	Pinus	echinata																				S			2011-04-29T03:58Z	2013-12-22T20:28Z
436995509	b5cdf794-8fa4-4a85-8b26-755d087bf531	MNHN	P	P00731232	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	FR								pinus echinata						pinaceae	pinus	echinata														us	A. Michaux	Virginiae, Carolinae et Kentucky				PreservedSpecimen			2011-11-11T00:24Z	2013-08-09T19:41Z
575032606	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	E	E	E00249078	PRESERVED_SPECIMEN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324	US	GB	38.77444	-83.13917				267		Pinus echinata Mill.						Pinaceae	Pinus	echinata		38.774444	-83.139167		267	267						Ohio		US	Reynolds, Chris & Luscombe, Daniel	Scioto County				PreservedSpecimen			2012-04-25T16:16Z	2013-12-23T17:47Z
575362606	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	E	E	E00078650	PRESERVED_SPECIMEN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324	US	GB			1908	8	1908-08-29T00:00Z			Pinus echinata Mill.						Pinaceae	Pinus	echinata												Washington	Klickitat County	US	Suksdofr, Wilhelm N.	Monte Bin?				PreservedSpecimen			2012-04-25T16:44Z	2013-12-23T17:58Z
666161259	90c853e6-56bd-480b-8e8f-6285c3f8d42b	F	Botany	1590289	PRESERVED_SPECIMEN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	38.0	-98.0						Pinus echinata Mill.		Plantae	Spermatophyta	Pinopsida		Pinaceae	Pinus	echinata		38.0000	-98.0000								North America			U.S.A.	Meyer					PreservedSpecimen			2012-07-17T16:07Z	2013-06-04T18:43Z
172361662	95b2d7ca-f762-11e1-a439-00145eb45e9a	MISS	MISS Vascular Plants	11430	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata P. Mill.																					Jefferson	USA	S. B. Jones								2008-08-07T12:50Z	2009-08-24T18:42Z
172361695	95b2d7ca-f762-11e1-a439-00145eb45e9a	MISS	MISS Vascular Plants	4893	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US								Pinus echinata P. Mill.																					Lamar	USA	S. B. Jones								2008-08-07T12:50Z	2009-08-24T18:42Z
168734687	8937328e-f762-11e1-a439-00145eb45e9a	OKLA	97	OKLA07447	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168734786	8937328e-f762-11e1-a439-00145eb45e9a	OKL	1381a	OKL4949	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168735611	8937328e-f762-11e1-a439-00145eb45e9a	OCLA	158	OCLA10670	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
168735842	8937328e-f762-11e1-a439-00145eb45e9a	SEOSU	8	SEOSU17553	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
217036083	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60991	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1939	2	1939-02-05T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Virginia	Fauquier Co.	United States of America	H. A. Allard	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1939	02	05	S	P. M. Mazzeo		2009-08-24T16:41Z	2011-01-28T03:07Z
240720447	8937328e-f762-11e1-a439-00145eb45e9a	OKL	CTH-290	OKL236382a	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2010-08-10T15:43Z	2011-12-15T16:55Z
200356761	0943f690-fde5-11dd-83f4-b8a03c50a862	S	S-Vascular	S03-521	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324	US	SE			1983	9	1983-09-30T00:00Z			Pinus echinata Mill.		Plantae					Pinus	echinata											NORTH AMERICA	Arkansas		United States	Debreczy, Z., Biró, G. & Racz, I.	Arkansas, Lake Catherine State Park in the Malverna Area. Mixed low forests at alt. around 500 m.				S			2009-02-23T18:07Z	2013-12-20T10:56Z
187555786	56e9c560-bd2a-11dd-b15e-b8a03c50a862	LSU	Herbarium	23997	UNKNOWN	Pinus echinata Mill.	P. Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	0.0	0.0				0	0	Pinus echinata P. Mill.						Pinaceae	Pinus	echinata		0.0000000000	0.0000000000	0.000	0.000	0.000		0.000	0.000		North America	Louisiana	Livingston Parish	USA	Joye, Gary F.	Walker Elementary School				Plant		0002-11-30T00:00Z	2008-12-02T11:28Z	2009-08-27T18:29Z
321748944	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	1685024	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1944	7	1944-07-22T00:00Z	335		Pinus echinata Mill.						Pinaceae	Pinus	echinata						335					North America	Arkansas	Conway	United States	Demaree, Delzie	Petit Jean State Park. Dry rocky ridges. Petit Jean Mountain. P.O. Morrilton.	1944	7	22	S			2011-01-14T04:05Z	2011-01-19T08:33Z
321749280	7bd65a7a-f762-11e1-a439-00145eb45e9a	MO	Tropicos	3542269	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US	36.85	-93.12	1937	7	1937-07-10T00:00Z			Pinus echinata Mill.						Pinaceae	Pinus	echinata		36.85	-93.12								North America	Missouri	Christian	United States	J.A. Steyermark	Slopes along tributary of Blue Creek, 2 mi S of Saunders upper open wooded slopes along tributary of creek	1937	7	10	S			2011-01-14T04:05Z	2011-01-19T08:33Z
623655436	95c938a8-f762-11e1-a439-00145eb45e9a	KU	KANU	159017	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324	US	US	0.0	0.0						Pinus echinata						Pinaceae	Pinus	echinata		0	0								North America	Missouri	Madison	USA	Caleb A Morse; Solon F Morse	Millcreek, ca 10 mi W on Rte E					Caleb A Morse		2012-06-16T01:25Z	2013-12-22T19:58Z
623655535	95c938a8-f762-11e1-a439-00145eb45e9a	KU	KANU	159001	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata	6	101	194	640	3925	2684241	5285324	US	US	0.0	0.0						Pinus echinata						Pinaceae	Pinus	echinata		0	0								North America	Arkansas	Hot Springs	USA	Delzie Demaree	Butterfield					Delzie Demaree		2012-06-16T01:25Z	2013-12-22T19:58Z
168735196	8937328e-f762-11e1-a439-00145eb45e9a	OKL	m9.072	OKL213524	UNKNOWN	Pinus echinata Mill.		5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324		US								Pinus echinata P. Mill.																															2008-07-23T11:12Z	2011-12-15T16:55Z
217035992	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	61014	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1929	3	1929-03-26T00:00Z			Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Arkansas	Hot Spring Co.	United States of America	D. Demarée	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1929	03	26	S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036025	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	62365	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1868					Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Oklahoma		United States of America	E. Palmer	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1868			S	T. A. Zanoni		2009-08-24T16:41Z	2011-01-28T03:07Z
217036058	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	61055	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1926					Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	Maryland		United States of America	E. T. Wherry	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1926			S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036124	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60944	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1876	8				Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	South Carolina		United States of America	W. M. Canby	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1876	08		S			2009-08-24T16:41Z	2011-01-28T03:07Z
217036157	7133ff0a-f762-11e1-a439-00145eb45e9a	NY	Herbarium	60956	PRESERVED_SPECIMEN	Pinus echinata Mill.	Mill.	5285324	Plantae	Pinophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus echinata Mill.	6	101	194	640	3925	2684241	5285324	US	US			1866	5				Pinus echinata Mill.		Plantae	Pinophyta (conifers)			Pinaceae	Pinus	echinata											North America	New Jersey		United States of America	W. M. Canby	This specimen represents an endangered or threatened species. The specific locality has been removed from this record to protect this species from over-collection. These data may be supplied to researchers on request.	1866	05		S			2009-08-24T16:41Z	2011-01-28T03:07Z
