gbif	canonical	genus_jw	se_jw	gswitch	fuzzy	bothwfo	suspect	spelling_alternative	remove
Minuartia tenuifolia	Minuartia tenuifolia	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Minuartia arctica	Minuartia arctica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Minuartia hybrida subsp. tenuifolia	Minuartia hybrida subsp. tenuifolia	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Minuartia macrocarpa	Minuartia macrocarpa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mirabilis jalapa	Mirabilis jalapa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mirabilis jalapa var. jalapa	Mirabilis jalapa var. jalapa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mirabilis lindheimeri	Mirabilis lindheimeri	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mirabilis jalapa subsp. lindheimeri	Mirabilis jalapa subsp. lindheimeri	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus sinensis subsp. condensatus	Miscanthus sinensis subsp. condensatus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus sinensis var. zebrinus	Miscanthus sinensis var. zebrinus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus sinensis var. purpurascens	Miscanthus sinensis var. purpurascens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus sinensis var. variegatus	Miscanthus sinensis var. variegatus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus matsumurae	Miscanthus matsumurae	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus sinensis	Miscanthus sinensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus sinensis var. formosanus	Miscanthus sinensis var. formosanus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus floridulus	Miscanthus floridulus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus oligostachyus	Miscanthus oligostachyus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus sinensis var. gracillimus	Miscanthus sinensis var. gracillimus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus formosanus	Miscanthus formosanus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus flavidus	Miscanthus flavidus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus intermedius	Miscanthus intermedius	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus kanehirai	Miscanthus kanehirai	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus sinensis subsp. purpurascens	Miscanthus sinensis subsp. purpurascens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus oligostachyus var. oligostachyus	Miscanthus oligostachyus var. oligostachyus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus transmorrisonensis	Miscanthus transmorrisonensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus boninensis	Miscanthus boninensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus oligostachyus var. intermedius	Miscanthus oligostachyus var. intermedius	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus purpurascens	Miscanthus purpurascens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus condensatus	Miscanthus condensatus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus sinensis var. condensatus	Miscanthus sinensis var. condensatus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Miscanthus japonicus	Miscanthus japonicus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mitragyna ciliata	Mitragina ciliata	0.955555555555556	1	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Mitrephora calcarea	Mitrephora calcarea	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mnemion arvense	Mnemion arvense	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mnemion elegans	Mnemion elegans	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Moehringia lateriflora	Moehringia lateriflora	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Moehringia lateriflora var. angustifolia	Moehringia lateriflora var. angustifolia	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Moehringia trinervia	Moehringia trinervia	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molineria recurvata	Molineria recurvata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molineria capitulata	Molineria capitulata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molineria hortensis	Molineria hortensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molinia caerulea var. robusta	Molinia caerulea var. robusta	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molinia squarrosa	Molinia squarrosa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molinia caerulea subsp. hispanica	Molinia caerulea subsp. hispanica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molinia caerulea var. arundinacea	Molinia caerulea var. arundinacea	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molinia rivulorum	Molinia rivulorum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molinia caerulea	Molinia caerulea	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molinia caerulea var. depauperata	Molinia caerulea var. depauperata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molinia caerulea var. minor	Molinia caerulea var. minor	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molinia varia	Molinia varia	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molinia caerulea subsp. arundinacea	Molinia caerulea subsp. arundinacea	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molinia caerulea subsp. altissima	Molinia caerulea subsp. altissima	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molinia caerulea subsp. litoralis	Molinia caerulea subsp. litoralis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molinia caerulea subsp. caerulea	Molinia caerulea subsp. caerulea	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Molinia euxina	Molinia euxina	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Momordica lanata	Momordica lanata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Momordica cylindrica	Momordica cylindrica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Moneses uniflora	Moneses uniflora	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Moneses grandiflora	Moneses grandiflora	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Moneses uniflora var. reticulata	Moneses uniflora var. reticulata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Moneses rhombifolia	Moneses rhombifolia	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Moneses uniflora subsp. reticulata	Moneses uniflora subsp. reticulata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Monochilon cordifolius	Monochilon cordifolius	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Monopetalanthus letestui	Monopetalanthus letestui	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Monopetalanthus microphyllus	Monopetalanthus microphyllus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Monotagma plurispicatum	Monotagma plurispicatum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Monotagma guianense	Monotagma guianense	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Monstera deliciosa	Monstera deliciosa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Monstera lennea	Monstera lennea	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Monstera dilacerata	Monstera dilacerata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Monstera tacanaensis	Monstera tacanaensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia perfoliata	Montia perfoliata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia fontana subsp. lamprosperma	Montia fontana subsp. lamprosperma	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia sibirica	Montia sibirica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia linearifolia	Montia linearifolia	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia mexicana	Montia mexicana	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia spathulata	Montia spathulata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia sibirica var. heterophylla	Montia sibirica var. heterophylla	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia clara	Montia clara	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia fontana subsp. fontana	Montia fontana subsp. fontana	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia dipetala	Montia dipetala	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia fontana	Montia fontana	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia fontana var. intermedia	Montia fontana var. intermedia	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia arvensis	Montia arvensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia lamprosperma	Montia lamprosperma	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia fontana var. tenerrima	Montia fontana var. tenerrima	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia fontana subsp. intermedia	Montia fontana subsp. intermedia	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Montia hallii	Montia hallii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Moquilea platypus	Moquilea platypus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mora excelsa	Mora excelsa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Morella pumila	Morella pumila	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Morella faya	Morella faya	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Morella pensylvanica	Morella pensylvanica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Morella cerifera	Morella cerifera	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Morinda lucida	Morinda lucida	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Moringa concanensis	Moringa concanensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Morkillia mexicana	Morkillia mexicana	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Morus multicaulis	Morus multicaulis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Morus alba var. skeletoniana	Morus alba var. skeletoniana	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Morus alba var. tatarica	Morus alba var. tatarica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Morus alba var. multicaulis	Morus alba var. multicaulis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Morus alba var. alba	Morus alba var. alba	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Morus nigra	Morus nigra	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Morus alba	Morus alba	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Moschoxylum viride	Moschoxylum viride	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mucuna pruriens	Mucuna pruriens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mucuna rutilans	Mucuna rutilans	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mucuna cochinchinense	Mucuna cochinchinense	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mucuna prurita	Mucuna prurita	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muellera campestris	Muellera campestris	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muhlenbergia foliosa	Muhlenbergia foliosa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muhlenbergia mexicana var. filiformis	Muhlenbergia mexicana var. filiformis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muhlenbergia porteri	Muhlenbergia porteri	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muhlenbergia japonica	Muhlenbergia japonica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muhlenbergia mexicana	Muhlenbergia mexicana	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muhlenbergia ambigua	Muhlenbergia ambigua	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muhlenbergia polystachya	Muhlenbergia polystachya	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muhlenbergia texana	Muhlenbergia texana	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mukia celebica	Mukia celebica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mukia scabrella	Mukia scabrella	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mukia maderaspatana	Mukia maderaspatana	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mulgedium albanum	Mulgedium albanum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mulgedium tataricum	Mulgedium tataricum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mulgedium sonchifolium	Mulgedium sonchifolium	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mulgedium alpinum	Mulgedium alpinum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Murbeckiella huetii	Murbeckiella huetii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Musa acuminata	Musa acuminata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Musanga cecropioides	Musanga cecropioides	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Musanga smithii	Musanga smithii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari racemosum	Muscari racemosum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari botryoides subsp. kerneri	Muscari botryoides subsp. kerneri	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari comosum	Muscari comosum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari transsilvanicum	Muscari transsilvanicum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari longifolium	Muscari longifolium	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari dolichanthum	Muscari dolichanthum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari leucostomum	Muscari leucostomum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari ammophilum	Muscari ammophilum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari pallens	Muscari pallens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari tenuiflorum	Muscari tenuiflorum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari armeniacum	Muscari armeniacum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari motelayi	Muscari motelayi	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari kerneri	Muscari kerneri	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari mordoanum	Muscari mordoanum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari szovitsianum	Muscari szovitsianum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari charrelii	Muscari charrelii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari grandifolium	Muscari grandifolium	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari conillii	Muscari conillii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari botryoides subsp. motelayi	Muscari botryoides subsp. motelayi	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari racemosum var. neglectum	Muscari racemosum var. neglectum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari neglectum	Muscari neglectum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari vinyalsii	Muscari vinyalsii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari bucharicum	Muscari bucharicum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari sosnowskyi	Muscari sosnowskyi	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari caucasicum	Muscari caucasicum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari nivale	Muscari nivale	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari fontqueri	Muscari fontqueri	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscari botryoides	Muscari botryoides	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscaria monticola	Muscaria monticola	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscaria delicatula	Muscaria delicatula	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Muscaria emarginata	Muscaria emarginata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mutellina mutellinoides	Mutellina mutellinoides	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mutisia chubutensis	Mutisia chubutensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mutisia spinosa	Mutisia spinosa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mutisia hastata	Mutisia hastata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mutisia decurrens var. decurrens	Mutisia decurrens var. decurrens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mutisia spinosa var. spinosa	Mutisia spinosa var. spinosa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mutisia ilicifolia	Mutisia ilicifolia	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mutisia decurrens	Mutisia decurrens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mycelis muralis	Mycelis muralis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mycetia hirta	Mycetia hirta	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Mygalurus caudatus	Mygalurus caudatus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myogalum nutans	Myogalum nutans	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosanthus aquaticus	Myosanthus aquaticus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis sylvatica	Myosotis sylvatica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis repens	Myosotis repens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis arvensis	Myosotis arvensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis fallacina	Myosotis fallacina	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis intermedia	Myosotis intermedia	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis scorpioides var. palustris	Myosotis scorpioides var. palustris	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis hispida	Myosotis hispida	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis decumbens	Myosotis decumbens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis alpestris subsp. asiatica	Myosotis alpestris subsp. asiatica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis frigida	Myosotis frigida	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis sylvatica subsp. frigida	Myosotis sylvatica subsp. frigida	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis laxa subsp. caespitosa	Myosotis laxa subsp. caespitosa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis versicolor	Myosotis versicolor	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis sparsiflora	Myosotis sparsiflora	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis pygmaea	Myosotis pygmaea	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis palustris	Myosotis palustris	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis lappula	Myosotis lappula	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis discolor	Myosotis discolor	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis caespitosa	Myosotis caespitosa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis sylvatica var. alpestris	Myosotis sylvatica var. alpestris	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis alpestris	Myosotis alpestris	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis sylvatica subsp. alpestris	Myosotis sylvatica subsp. alpestris	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis eliae	Myosotis eliae	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis matritensis	Myosotis matritensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis uliginosa	Myosotis uliginosa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis suaveolens	Myosotis suaveolens	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis sylvatica var. sylvatica	Myosotis sylvatica var. sylvatica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis discolor subsp. discolor	Myosotis discolor subsp. discolor	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis caespitosa var. laxa	Myosotis caespitosa var. laxa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis scorpioides subsp. caespitosa	Myosotis scorpioides subsp. caespitosa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis scorpioides	Myosotis scorpioides	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis laxa	Myosotis laxa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis collina	Myosotis collina	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis asiatica	Myosotis asiatica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis ramosissima	Myosotis ramosissima	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis suaveolens subsp. asiatica	Myosotis suaveolens subsp. asiatica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosotis arvensis var. versicolor	Myosotis arvensis var. versicolor	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosoton aquaticum	Myosoton aquaticum	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myosurus patagonicus	Myosurus patagonicus	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrceugenella apiculata	Myrceugenella apiculata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrceugenella grandjotii	Myrceugenella grandjotii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrceugenia apiculata	Myrceugenia apiculata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrcia silvatica	Myrcia silvatica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrcia neoschomburgkiana	Myrcia neoschomburgkiana	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrcia spectabilis	Myrcia spectabilis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrcia browniana	Myrcia browniana	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrcia granulata	Myrcia granulata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrcia schaueriana	Myrcia schaueriana	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrciaria baporeti	Myrciaria baporeti	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrciaria hagendorffii	Myrciaria hagendorffii	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica gale var. tomentosa	Myrica gale var. tomentosa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica apiculata	Myrica apiculata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica mexicana	Myrica mexicana	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica gale var. gale	Myrica gale var. gale	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica xalapensis	Myrica xalapensis	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica cerifera var. pumila	Myrica cerifera var. pumila	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica pensylvanica	Myrica pensylvanica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica faya	Myrica faya	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica cerifera var. dubia	Myrica cerifera var. dubia	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica reticulata	Myrica reticulata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica pusilla	Myrica pusilla	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica gale var. subglabra	Myrica gale var. subglabra	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica cerifera	Myrica cerifera	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica microcarpa	Myrica microcarpa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica gale	Myrica gale	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myrica tomentosa	Myrica tomentosa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myricaria germanica	Myricaria germanica	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myricaria germanica subsp. alopecuroides	Myricaria germanica subsp. alopecuroides	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myricaria bracteata	Myricaria bracteata	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myricaria squamosa	Myricaria squamosa	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
Myricaria alopecuroides	Myricaria alopecuroides	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
