"gbif","myco","genus_jw","se_jw","gswitch","bothtpl","suspect","remove","manual.remove"
"Berberis racemulosa","Berberis racemosa",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Berberis emarginata","Berberis marginata",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Carex uncifolia","Carex juncifolia",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Carex sajanensis","Carex ajanensis",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Carex punctata","Carex punctulata",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Carex pterocarpa","Carex pterygocarpa",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Carex macrolepis","Carex acrolepis",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Carex scabrata","Carex scabra",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Carex varica","Carex varia",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Carex obtusa","Carex obtusata",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Carex muriculata","Carex muricata",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Carica posoposa","Carica posopora",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Centaurea lacerata","Centaurea lacera",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Chenopodium rostratum","Chenopodium prostratum",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Commelina scabra","Commelina scabrata",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Cousinia acanthophysa","Cousinia acanthoptera",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Cucurbita asperata","Cucurbita aspera",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Dracaena densifolia","Dracaena ensifolia",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Euphorbia capitulata","Euphorbia capitata",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Euphorbia marginata","Euphorbia emarginata",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Euphorbia punctulata","Euphorbia punctata",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Festuca glabrata","Festuca glabra",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Ficus acrocarpa","Ficus macrocarpa",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Ficus regia","Ficus regina",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Gaga marginata","Gagea emarginata",0.9533333333,0.9666666667,"False","FALSE","TRUE","FALSE",1
"Galium runcinatum","Galium uncinatum",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Galium petrae","Galium petraeum",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Helleborus latifolius","Helleborus altifolius",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Hieracium melanopum","Hieracium melanolepium",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Hieracium crispicans","Hieracium crispans",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Hieracium lingua","Hieracium linguans",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Hypochaeris glabrata","Hypochaeris glabra",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Lactuca scariosa","Lactuca scariola",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Matthiola glabrata","Matthiola glabra",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Miconia marginata","Miconia emarginata",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Mimosa punctulata","Mimosa punctata",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Potentilla glabrata","Potentilla glabra",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Psidium rostratum","Psidium prostratum",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Ranunculus flagellifolius","Ranunculus flabellifolius",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Reseda crispa","Reseda crispata",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Rosa pinetorum","Rosa spinetorum",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Salvia obtusa","Salvia obtusata",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Saxifraga emarginata","Saxifraga marginata",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Saxifraga punctulata","Saxifraga punctata",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Schmidelia glabrata","Schmidelia glabra",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Scleria sellowiana","Scleria selloana",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Spiraea dahurica","Spiraea daurica",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Stachys asperata","Stachys aspera",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Strychnos emarginata","Strychnos marginata",1,0.9666666667,"False","TRUE","FALSE","FALSE",1
"Trifolium fragilerum","Trifolium fragiferum",1,0.9666666667,"False","FALSE","FALSE","FALSE",1
"Acer rotundilobum","Acer rotundifolium",1,0.9671911422,"False","FALSE","FALSE","FALSE",1
"Geranium angustilobum","Geranium angustifolium",1,0.9671911422,"False","TRUE","FALSE","FALSE",1
"Hieracium sparsifloccum","Hieracium sparsifolium",1,0.9671911422,"False","FALSE","FALSE","FALSE",1
"Rubus diversipilus","Rubus diversifolius",1,0.9671911422,"False","FALSE","FALSE","FALSE",1
"Hypericum pseudopetiolatum","Hypericum pseudoperforatum",1,0.9673076923,"False","TRUE","FALSE","FALSE",1
"Rubus microanchus","Rubus microacanthus",1,0.9673659674,"False","FALSE","FALSE","FALSE",1
"Cordia gerascanthus","Cordia geraschanthus",1,0.9675213675,"False","TRUE","FALSE","FALSE",1
"Centaurea subciliaris","Centaurea subciliata",1,0.9684848485,"False","FALSE","FALSE","FALSE",1
"Nectandra reticularis","Nectandra reticulata",1,0.9684848485,"False","TRUE","FALSE","FALSE",1
"Panicum decolorans","Panicum decoloratum",1,0.9684848485,"False","TRUE","FALSE","FALSE",1
"Paspalum orbiculatum","Paspalum orbiculare",1,0.9684848485,"False","TRUE","FALSE","FALSE",1
"Taraxacum officinarum","Taraxacum officinale",1,0.9684848485,"False","FALSE","FALSE","FALSE",1
"Verbascum pyramidale","Verbascum pyramidatum",1,0.9684848485,"False","FALSE","FALSE","FALSE",1
"Carex capillacea","Carex capillata",1,0.9688888889,"False","TRUE","FALSE","FALSE",1
"Cerasus virginiana","Cerasus virginica",1,0.9688888889,"False","FALSE","FALSE","FALSE",1
"Clematis virginiana","Clematis virginica",1,0.9688888889,"False","TRUE","FALSE","FALSE",1
"Psychotria calocardia","Psychotria calocarpa",1,0.9688888889,"False","TRUE","FALSE","FALSE",1
"Saxifraga pulvinaria","Saxifraga pulvinata",1,0.9688888889,"False","TRUE","FALSE","FALSE",1
"Senecio campester","Senecio campestris",1,0.9688888889,"False","FALSE","FALSE","FALSE",1
"Stipa capillacea","Stipa capillata",1,0.9688888889,"False","TRUE","FALSE","FALSE",1
"Hieracium megalochaetum","Hieracium megachaetum",1,0.9692307692,"False","TRUE","FALSE","FALSE",1
"Rubus angustifactus","Rubus angustifolius",1,0.9692307692,"False","FALSE","FALSE","FALSE",1
"Ardisia eglandulosa","Ardisia glandulosa",1,0.9696969697,"False","TRUE","FALSE","FALSE",1
"Astragalus salatavicus","Astragalus alatavicus",1,0.9696969697,"False","TRUE","FALSE","FALSE",1
"Carex neurocarpa","Carex aneurocarpa",1,0.9696969697,"False","TRUE","FALSE","FALSE",1
"Cyperus marginatus","Cyperus emarginatus",1,0.9696969697,"False","TRUE","FALSE","FALSE",1
"Euphorbia scordifolia","Euphorbia cordifolia",1,0.9696969697,"False","FALSE","FALSE","FALSE",1
"Hieracium crispatulum","Hieracium crispulum",1,0.9696969697,"False","FALSE","FALSE","FALSE",1
"Panicum longiloreum","Panicum longiflorum",1,0.9696969697,"False","TRUE","FALSE","FALSE",1
"Aquilegia reuteri","Aquilegia reuteriana",1,0.97,"False","TRUE","FALSE","FALSE",1
"Carex hookeri","Carex hookeriana",1,0.97,"False","TRUE","FALSE","FALSE",1
"Eugenia hookeriana","Eugenia hookeri",1,0.97,"False","FALSE","FALSE","FALSE",1
"Fimbristylis hookeriana","Fimbristylis hookeri",1,0.97,"False","TRUE","FALSE","FALSE",1
"Poa secunda","Poa secundaria",1,0.97,"False","TRUE","FALSE","FALSE",1
"Sida hookeriana","Sida hookeri",1,0.97,"False","FALSE","FALSE","FALSE",1
"Acacia pennata","Acacia pennatula",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Acaena hirsutula","Acaena hirsuta",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Alyssum dauricum","Alyssum dahuricum",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Asparagus davuricus","Asparagus dauricus",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Astragalus vanensis","Astragalus varnensis",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Campanula hispidula","Campanula hispida",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Carex striatula","Carex striata",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Carex venusta","Carex venustula",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Carex pallidula","Carex pallida",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Cyperus pilosulus","Cyperus pilosus",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Ficus cordatula","Ficus cordata",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Frankenia hispidula","Frankenia hispida",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Fumana viscidula","Fumana viscida",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Galium minutulum","Galium minutum",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Hieracium rigidulum","Hieracium rigidum",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Hypericum asperulum","Hypericum asperum",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Hypochaeris hispidula","Hypochaeris hispida",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Lonchocarpus nitidulus","Lonchocarpus nitidus",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Lonicera hispidula","Lonicera hispida",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Menispermum dahuricum","Menispermum dauricum",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Mentha serrata","Mentha serratula",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Nasturtium obtusulum","Nasturtium obtusum",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Oxalis strictula","Oxalis stricta",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Panicum albidum","Panicum albidulum",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Potentilla villosula","Potentilla villosa",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Potentilla tauricola","Potentilla taurica",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Protium gigantium","Protium giganteum",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Quercus germana","Quercus germanica",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Rhododendron dahuricum","Rhododendron dauricum",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Rosa villosula","Rosa villosa",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Rubus crispus","Rubus crispulus",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Rubus pilosulus","Rubus pilosus",1,0.9703703704,"False","FALSE","FALSE","FALSE",1
"Salix candida","Salix candidula",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Salix pendulina","Salix pendula",1,0.9703703704,"False","TRUE","FALSE","FALSE",1
"Cerastium mauritanicum","Cerastium mauritianum",1,0.9707070707,"False","FALSE","FALSE","FALSE",1
"Hedysarum mauritanicum","Hedysarum mauritianum",1,0.9707070707,"False","FALSE","FALSE","FALSE",1
"Salix chlorophana","Salix chlorophylla",1,0.9712121212,"False","TRUE","FALSE","FALSE",1
"Carex hartii","Carex hartzii",1,0.9714285714,"False","TRUE","FALSE","FALSE",1
"Asclepias grandiflora","Asclepias grandifolia",1,0.9718181818,"False","TRUE","FALSE","FALSE",1
"Clusia grandifolia","Clusia grandiflora",1,0.9718181818,"False","TRUE","FALSE","FALSE",1
"Fagus grandiflora","Fagus grandifolia",1,0.9718181818,"False","FALSE","FALSE","FALSE",1
"Festuca scabriflora","Festuca scabrifolia",1,0.9718181818,"False","TRUE","FALSE","FALSE",1
"Oenothera grandifolia","Oenothera grandiflora",1,0.9718181818,"False","FALSE","FALSE","FALSE",1
"Palicourea grandifolia","Palicourea grandiflora",1,0.9718181818,"False","TRUE","FALSE","FALSE",1
"Prunus cerasiflora","Prunus cerasifera",1,0.9718181818,"False","FALSE","FALSE","FALSE",1
"Pycnanthemum virginicum","Pycnanthemum virginianum",1,0.9718181818,"False","TRUE","FALSE","FALSE",1
"Rubus nigricaulis","Rubus nigricatus",1,0.9718181818,"False","FALSE","FALSE","FALSE",1
"Salvia grandifolia","Salvia grandiflora",1,0.9718181818,"False","TRUE","FALSE","FALSE",1
"Stachys grandifolia","Stachys grandiflora",1,0.9718181818,"False","TRUE","FALSE","FALSE",1
"Hibiscus aspera","Hibiscus asper",1,0.9722222222,"False","FALSE","FALSE","FALSE",1
"Hieracium subracemosum","Hieracium subramosum",1,0.9722222222,"False","FALSE","FALSE","FALSE",1
"Rhynchospora pubera","Rhynchospora puber",1,0.9722222222,"False","FALSE","FALSE","FALSE",1
"Rubus eglandulosus","Rubus glandulosus",1,0.9722222222,"False","FALSE","FALSE","FALSE",1
"Carex leporinella","Carex leporina",1,0.9727272727,"False","TRUE","FALSE","FALSE",1
"Rosa puberulenta","Rosa puberula",1,0.9727272727,"False","FALSE","FALSE","FALSE",1
"Rubus hirsutuosus","Rubus hirsutus",1,0.9727272727,"False","FALSE","FALSE","FALSE",1
"Celtis philippinensis","Celtis philippensis",1,0.9732142857,"False","FALSE","FALSE","FALSE",1
"Acer trilobatum","Acer trilobum",1,0.9733333333,"False","TRUE","FALSE","FALSE",1
"Acer tauricolum","Acer tauricum",1,0.9733333333,"False","FALSE","FALSE","FALSE",1
"Allium stamineum","Allium stramineum",1,0.9733333333,"False","TRUE","FALSE","FALSE",1
"Allium tauricolum","Allium tauricum",1,0.9733333333,"False","FALSE","FALSE","FALSE",1
"Astragalus tauricolus","Astragalus tauricus",1,0.9733333333,"False","TRUE","FALSE","FALSE",1
"Carex berteroniana","Carex berteroana",1,0.9733333333,"False","FALSE","FALSE","FALSE",1
"Ficus aurantiaca","Ficus auranticarpa",1,0.9733333333,"False","TRUE","FALSE","FALSE",1
"Hieracium prolixatum","Hieracium prolixum",1,0.9733333333,"False","FALSE","FALSE","FALSE",1
"Lilium formosanum","Lilium formosum",1,0.9733333333,"False","TRUE","FALSE","FALSE",1
"Palaquium formosanum","Palaquium formosum",1,0.9733333333,"False","TRUE","FALSE","FALSE",1
"Rubus germanus","Rubus germanicus",1,0.9733333333,"False","FALSE","FALSE","FALSE",1
"Rubus rusticus","Rubus rusticanus",1,0.9733333333,"False","FALSE","FALSE","FALSE",1
"Rubus persicinus","Rubus persicus",1,0.9733333333,"False","TRUE","FALSE","FALSE",1
"Rubus obliquatus","Rubus obliquus",1,0.9733333333,"False","FALSE","FALSE","FALSE",1
"Phyllanthus caroliniensis","Phyllanthus carolinianus",1,0.9735042735,"False","TRUE","FALSE","FALSE",1
"Thymus brachychilus","Thymus brachychaetus",1,0.9735042735,"False","TRUE","FALSE","FALSE",1
"Trollius ranunculoides","Trollius ranunculinus",1,0.9735042735,"False","TRUE","FALSE","FALSE",1
"Cabralea oblongiflora","Cabralea oblongifoliola",1,0.9740981241,"False","FALSE","FALSE","FALSE",1
"Abutilon grandifolium","Abutilon grandiflorum",1,0.9742424242,"False","TRUE","FALSE","FALSE",1
"Acacia praetermissa","Acacia praetervisa",1,0.9742424242,"False","TRUE","FALSE","FALSE",1
"Allium neriniflorum","Allium nerinifolium",1,0.9742424242,"False","TRUE","FALSE","FALSE",1
"Allium obtusiflorum","Allium obtusifolium",1,0.9742424242,"False","TRUE","FALSE","FALSE",1
"Erigeron serpentinus","Erigeron serpentarius",1,0.9742424242,"False","TRUE","FALSE","FALSE",1
"Galium chaetopodum","Galium chaetophorum",1,0.9742424242,"False","TRUE","FALSE","FALSE",1
"Hypericum grandifolium","Hypericum grandiflorum",1,0.9742424242,"False","TRUE","FALSE","FALSE",1
"Ranunculus grandifolius","Ranunculus grandiflorus",1,0.9742424242,"False","TRUE","FALSE","FALSE",1
"Rubus grandiflorus","Rubus grandifolius",1,0.9742424242,"False","TRUE","FALSE","FALSE",1
"Acacia derwentiana","Acacia derwentii",1,0.9744107744,"False","FALSE","FALSE","FALSE",1
"Eucalyptus australis","Eucalyptus australiana",1,0.9744107744,"False","TRUE","FALSE","FALSE",1
"Euphorbia wallichii","Euphorbia wallichiana",1,0.9744107744,"False","TRUE","FALSE","FALSE",1
"Mentha schultzii","Mentha schultziana",1,0.9744107744,"False","FALSE","FALSE","FALSE",1
"Quercus brandisiana","Quercus brandisii",1,0.9744107744,"False","TRUE","FALSE","FALSE",1
"Rosa villarsiana","Rosa villarsii",1,0.9744107744,"False","FALSE","FALSE","FALSE",1
"Sisymbrium filiforme","Sisymbrium filiformium",1,0.9744107744,"False","FALSE","FALSE","FALSE",1
"Veronica schmidtiana","Veronica schmidtii",1,0.9744107744,"False","TRUE","FALSE","FALSE",1
"Hibiscus longifilus","Hibiscus longifolius",1,0.9745454545,"False","TRUE","FALSE","FALSE",1
"Paspalum furcatus","Paspalum furcatum",1,0.975,"True","FALSE","FALSE","FALSE",1
"Arenaria radians","Arenaria radicans",1,0.975,"False","TRUE","FALSE","FALSE",1
"Carex richardsonii","Carex richardii",1,0.975,"False","TRUE","FALSE","FALSE",1
"Cyperus radians","Cyperus radicans",1,0.975,"False","TRUE","FALSE","FALSE",1
"Euphorbia radians","Euphorbia radicans",1,0.975,"False","TRUE","FALSE","FALSE",1
"Festuca richardii","Festuca richardsonii",1,0.975,"False","TRUE","FALSE","FALSE",1
"Hypochaeris radiata","Hypochaeris radicata",1,0.975,"False","FALSE","FALSE","FALSE",1
"Panicum cristatellum","Panicum cristatum",1,0.975,"False","TRUE","FALSE","FALSE",1
"Rumex palustroides","Rumex palustris",1,0.975,"False","FALSE","FALSE","FALSE",1
"Galium pseudotriflorum","Galium pseudohirtiflorum",1,0.9754248366,"False","TRUE","FALSE","FALSE",1
"Panicum margaritiferum","Panicum margaritaceum",1,0.9754578755,"False","TRUE","FALSE","FALSE",1
"Andrachne fruticulosa","Andrachne fruticosa",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Atriplex fruticulosa","Atriplex fruticosa",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Callitriche pedunculosa","Callitriche pedunculata",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Carex multicaulis","Carex multiculmis",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Endlicheria bracteata","Endlicheria bracteolata",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Euphorbia tomentulosa","Euphorbia tomentosa",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Ficus pedunculosa","Ficus pedunculata",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Fimbristylis squarrulosa","Fimbristylis squarrosa",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Mimosa pedunculosa","Mimosa pedunculata",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Myrsine umbellulata","Myrsine umbellata",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Oxalis mucronulata","Oxalis mucronata",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Ranunculus flabellaris","Ranunculus flabellatus",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Rapanea umbellulata","Rapanea umbellata",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Reseda fruticosa","Reseda fruticulosa",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Rubus pyramidatus","Rubus pyramidalis",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Silene fruticosa","Silene fruticulosa",1,0.9757575758,"False","TRUE","FALSE","FALSE",1
"Aloe corifolia","Aloe cordifolia",1,0.9766666667,"False","FALSE","FALSE","FALSE",1
"Euphorbia parifolia","Euphorbia parvifolia",1,0.9766666667,"False","TRUE","FALSE","FALSE",1
"Ranunculus polyanthus","Ranunculus polyanthemos",1,0.9766666667,"False","FALSE","FALSE","FALSE",1
"Rosa rubifolia","Rosa rubrifolia",1,0.9766666667,"False","FALSE","FALSE","FALSE",1
"Acacia acanthoclada","Acacia acanthocarpa",1,0.9777777778,"False","TRUE","FALSE","FALSE",1
"Aconitum bracteolatum","Aconitum bracteolosum",1,0.9777777778,"False","TRUE","FALSE","FALSE",1
"Agropyron trachycarpum","Agropyron trachycaulum",1,0.9777777778,"False","FALSE","FALSE","FALSE",1
"Anacampseros recurvata","Anacampseros recurva",1,0.9777777778,"False","TRUE","FALSE","FALSE",1
"Anemone trilobata","Anemone triloba",1,0.9777777778,"False","TRUE","FALSE","FALSE",1
"Cenchrus setigerus","Cenchrus setiger",1,0.9777777778,"False","FALSE","FALSE","FALSE",1
"Euphorbia obliqua","Euphorbia obliquata",1,0.9777777778,"False","TRUE","FALSE","FALSE",1
"Festuca tibestica","Festuca tibetica",1,0.9777777778,"False","TRUE","FALSE","FALSE",1
"Ficus formosa","Ficus formosana",1,0.9777777778,"False","FALSE","FALSE","FALSE",1
"Galium bracteatum","Galium bracteolatum",1,0.9777777778,"False","TRUE","FALSE","FALSE",1
"Poa angusta","Poa angustata",1,0.9777777778,"False","FALSE","FALSE","FALSE",1
"Psychotria obscura","Psychotria obscurata",1,0.9777777778,"False","TRUE","FALSE","FALSE",1
"Puccinellia angusta","Puccinellia angustata",1,0.9777777778,"False","TRUE","FALSE","FALSE",1
"Rosa rusticana","Rosa rustica",1,0.9777777778,"False","FALSE","FALSE","FALSE",1
"Rubus grandiformis","Rubus grandifolius",1,0.9777777778,"False","FALSE","FALSE","FALSE",1
"Solanum chilense","Solanum chiloense",1,0.9777777778,"False","TRUE","FALSE","FALSE",1
"Rubus castellarnaui","Rubus castellanus",1,0.9785547786,"False","TRUE","FALSE","FALSE",1
"Chenopodium hircium","Chenopodium hircinum",1,0.9791666667,"False","FALSE","FALSE","FALSE",1
"Atriplex philippica","Atriplex philippii",1,0.9792592593,"False","TRUE","FALSE","FALSE",1
"Daucus australiae","Daucus australis",1,0.9792592593,"False","FALSE","FALSE","FALSE",1
