"gbif","tank","genus_jw","se_jw","gswitch","bothtpl","suspect","remove","manual.remove"
"Juncus dichotomus","Juncus dichotomus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus diffusissimus","Juncus diffusissimus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus drummondii","Juncus drummondii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus dudleyi","Juncus dudleyi",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus effusus","Juncus effusus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus ensifolius","Juncus ensifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus exiguus","Juncus exiguus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus falcatus","Juncus falcatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus fasciculatus","Juncus fasciculatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus fauriei","Juncus fauriei",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus filicaulis","Juncus filicaulis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus filiformis","Juncus filiformis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus fluitans","Juncus fluitans",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus foliosus","Juncus foliosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus fontanesii","Juncus fontanesii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus gerardii","Juncus gerardii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus glaucus","Juncus glaucus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus glomeratus","Juncus glomeratus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus gracillimus","Juncus gracillimus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus haenkei","Juncus haenkei",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus heldreichianus","Juncus heldreichianus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus heptopotamicus","Juncus heptopotamicus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus hesperius","Juncus hesperius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus himalensis","Juncus himalensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus hybridus","Juncus hybridus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus imbricatus","Juncus imbricatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus inaequalis","Juncus inaequalis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus inflexus","Juncus inflexus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus interior","Juncus interior",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus inundatus","Juncus inundatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus involucratus","Juncus involucratus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus iridifolius","Juncus viridifolius",1,0.972222222222,"False",FALSE,FALSE,FALSE,FALSE
"Juncus jacquinii","Juncus jacquinii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus jaxarticus","Juncus jaxarticus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus kraussii","Juncus kraussii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus laccatus","Juncus laccatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus lampocarpus","Juncus lampocarpus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus lamprocarpus","Juncus lampocarpus",1,0.94696969697,"False",FALSE,TRUE,FALSE,FALSE
"Juncus lesuerii","Juncus lesueurii",1,0.981481481481,"False",FALSE,FALSE,FALSE,FALSE
"Juncus lesueurii","Juncus lesueurii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus littoralis","Juncus littoralis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus lomatophyllus","Juncus lomatophyllus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus longicaudatus","Juncus longicaudatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus longistylis","Juncus longistylis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus loureiranus","Juncus loureiroana",1,0.963636363636,"False",FALSE,FALSE,FALSE,FALSE
"Juncus luzuloides","Juncus luzuloides",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus macrophyllus","Juncus macrophyllus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus maritimus","Juncus maritimus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus maximus","Juncus maximus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus megacephalus","Juncus megacephalus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus mertensianus","Juncus mertensianus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus micranthus","Juncus micranthus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus minutulus","Juncus minutulus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus monanthos","Juncus monanthos",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus monanthus","Juncus monanthos",1,0.977777777778,"False",FALSE,FALSE,FALSE,FALSE
"Juncus multiflorus","Juncus multiflorus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus mutabilis","Juncus mutabilis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus nevadensis","Juncus nevadensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus niveus","Juncus niveus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus nodosus","Juncus nodosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus obtusatus","Juncus obtusatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus obtusiflorus","Juncus obtusiflorus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus occidentalis","Juncus occidentalis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus orthophyllus","Juncus orthophyllus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus oxycarpus","Juncus oxycarpus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus oxymeris","Juncus oxymeris",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus pallescens","Juncus pallescens",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus pallidus","Juncus pallidus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus paniculatus","Juncus paniculatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus paradoxus","Juncus paradoxus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus parryi","Juncus parryi",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus parviflorus","Juncus parviflorus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus pauciflorus","Juncus pauciflorus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus pelocarpus","Juncus pelocarpus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus persicus","Juncus persicus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus phaeocephalus","Juncus phaeocephalus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus pilosus","Juncus pilosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus polyanthemus","Juncus polyanthemus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus polycephalos","Juncus polycephalus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus polycephalus","Juncus polycephalus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus procerus","Juncus procerus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus pseudoacutus","Juncus pseudacutus",1,0.986111111111,"False",FALSE,FALSE,FALSE,FALSE
"Juncus pylaei","Juncus pylaei",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus ranarius","Juncus ranarius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus rechingeri","Juncus rechingeri",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus repens","Juncus repens",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus rigidus","Juncus rigidus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus rupestris","Juncus rupestris",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus salsuginosus","Juncus salsuginosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus saximontanus","Juncus saximontanus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus scirpoides","Juncus scirpoides",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus secundus","Juncus secundus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus socotranus","Juncus socotranus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus soranthus","Juncus soranthus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus sorrentinii","Juncus sorrentinii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus sphacelatus","Juncus sphacelatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus sphaerocarpus","Juncus sphaerocarpus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus spicatus","Juncus spicatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus sprengelii","Juncus sprengelii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus squarrosus","Juncus squarrosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus stellatus","Juncus stellatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus striatus","Juncus striatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus stygius","Juncus stygius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus subcaudatus","Juncus subcaudatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus subnodulosus","Juncus subnodulosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus subsecundus","Juncus subsecundus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus subtilis","Juncus subtilis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus subverticillatus","Juncus subverticillatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus supinus","Juncus supinus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus sylvaticus","Juncus sylvaticus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus tenageia","Juncus tenageia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus tenageius","Juncus tenageia",1,0.965277777778,"True",FALSE,FALSE,FALSE,FALSE
"Juncus tenax","Juncus tenax",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus tenuis","Juncus tenuis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus texanus","Juncus texanus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus torreyi","Juncus torreyi",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus trifidus","Juncus trifidus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus triglumis","Juncus triglumis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus turkestanicus","Juncus turkestanicus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus uliginosus","Juncus uliginosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus vaginatus","Juncus vaginatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus vernalis","Juncus vernalis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus xiphioides","Juncus xiphioides",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juncus xiphoides","Juncus xiphioides",1,0.957777777778,"False",FALSE,TRUE,FALSE,FALSE
"Junellia selaginoides","Junellia selaginoides",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Junellia seriphioides","Junellia seriphioides",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Junellia spathulata","Junellia spathulata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Junellia succulentifolia","Junellia succulentifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Junellia tridactylites","Junellia tridactylites",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jungermannia atrovirens","Jungermannia atrovirens",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jungermannia australis","Jungermannia australis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jungermannia endiviaefolia","Jungermannia endiviifolia",1,0.956254856255,"False",FALSE,TRUE,FALSE,FALSE
"Jungermannia exsertifolia","Jungermannia exsertifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jungermannia obovata","Jungermannia obovata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jungermannia obtusiflora","Jungermannia obtusifolia",1,0.971818181818,"False",FALSE,FALSE,FALSE,FALSE
"Jungermannia pumila","Jungermannia pumila",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jungermannia punctata","Jungermannia punctata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jungermannia riparia","Jungermannia riparia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus alpina","Juniperus alpina",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus angosturana","Juniperus angosturana",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus arizonica","Juniperus arizonica",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus ashei","Juniperus ashei",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus barbadensis","Juniperus barbadensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus bermudiana","Juniperus bermudiana",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus brevifoila","Juniperus brevifolia",1,0.99,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus brevifolia","Juniperus brevifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus californica","Juniperus californica",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus cedrus","Juniperus cedrus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus chinensis","Juniperus chinensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus coahuilensis","Juniperus coahuilensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus communis","Juniperus communis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus deppeana","Juniperus deppeana",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus durangensis","Juniperus durangensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus excelsa","Juniperus excelsa",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus flaccida","Juniperus flaccida",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus foetidissima","Juniperus foetidissima",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus fragrans","Juniperus fragrans",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus gracilior","Juniperus gracilior",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus horizonatlis","Juniperus horizontalis",1,0.991666666667,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus horizontalis","Juniperus horizontalis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus indica","Juniperus indica",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus macrocarpa","Juniperus macrocarpa",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus mexicana","Juniperus mexicana",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus monosperma","Juniperus monosperma",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus nepalensis","Juniperus nepalensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus occidentalis","Juniperus occidentalis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus osteosperma","Juniperus osteosperma",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus oxycedrus","Juniperus oxycedrus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus pfitzeriana","Juniperus pfitzeriana",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus phoenicea","Juniperus phoenicea",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus pinchotii","Juniperus pinchotii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus pingii","Juniperus pingii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus procera","Juniperus procera",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus procumbens","Juniperus procumbens",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus prostrata","Juniperus prostrata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus pseudosabina","Juniperus pseudosabina",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus recurva","Juniperus recurva",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus rigida","Juniperus rigida",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus sabina","Juniperus sabina",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus saltillensis","Juniperus saltillensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus saxicola","Juniperus saxicola",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus scopulorum","Juniperus scopulorum",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus semiglobosa","Juniperus semiglobosa",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus sheppardii","Juniperus sheppardii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus sinensis","Juniperus sinensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus squamata","Juniperus squamata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus squamosa","Juniperus squamosa",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus thurifera","Juniperus thurifera",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus tripartita","Juniperus tripartita",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus utahensis","Juniperus utahensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juniperus virginiana","Juniperus virginiana",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jurinea albicaulis","Jurinea albicaulis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jurinea arachnoidea","Jurinea arachnoidea",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jurinea carduiformis","Jurinea carduiformis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jurinea consanguinea","Jurinea consanguinea",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jurinea cyanoides","Jurinea cyanoides",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jurinea glycacantha","Jurinea glycacantha",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jurinea iljinii","Jurinea iljinii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jurinea kilaea","Jurinea kilaea",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jurinea lanipes","Jurinea lanipes",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jurinea longifolia","Jurinea longifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jurinea mollis","Jurinea mollis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jurinea robusta","Jurinea robusta",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jurinea tenuiloba","Jurinea tenuiloba",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Jurinea transsilvanica","Jurinea transsilvanica",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia adhatoda","Justicia adhatoda",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia americana","Justicia americana",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia aristata","Justicia aristata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia betonica","Justicia betonica",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia carnea","Justicia carnea",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia gendarussa","Justicia gendarussa",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia hirsuta","Justicia hirsuta",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia lupulina","Justicia lupulina",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia nilgherrensis","Justicia nilgherrensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia ochroleuca","Justicia ochroleuca",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia odora","Justicia odora",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia paniculata","Justicia paniculata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia ramosissima","Justicia ramosissima",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia spartioides","Justicia spartioides",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Justicia trinervia","Justicia trinervia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Juttadinteria albata","Juttadinteria albata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kabuyea hostifolia","Kabuyea hostifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kadsura coccinea","Kadsura coccinea",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kadsura heteroclita","Kadsura heteroclita",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kadsura japonica","Kadsura japonica",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kadsura longepedunculata","Kadsura longipedunculata",1,0.961666666667,"False",FALSE,FALSE,FALSE,FALSE
"Kadsura longipedunculata","Kadsura longipedunculata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kadsura oblongifolia","Kadsura oblongifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kadua centranthoides","Kadua centranthoides",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kadua cookiana","Kadua cookiana",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kadua elatior","Kadua elatior",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kadua foggiana","Kadua foggiana",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kadua littoralis","Kadua littoralis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kadua munroi","Kadua munroi",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kaempferia fallax","Kaempferia fallax",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kaempferia rosea","Kaempferia rosea",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kaempferia speciosa","Kaempferia speciosa",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kageneckia angustifolia","Kageneckia angustifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kageneckia oblonga","Kageneckia oblonga",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalaharia uncinata","Kalaharia uncinata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe beauverdii","Kalanchoe beauverdii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe beharensis","Kalanchoe beharensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe blossfeldiana","Kalanchoe blossfeldiana",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe daigremontiana","Kalanchoe daigremontiana",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe delagoensis","Kalanchoe delagoensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe densiflora","Kalanchoe densiflora",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe globulifera","Kalanchoe globulifera",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe grandiflora","Kalanchoe grandiflora",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe linearifolia","Kalanchoe linearifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe marmorata","Kalanchoe marmorata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe miniata","Kalanchoe miniata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe mitejea","Kalanchoe mitejea",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe pinnata","Kalanchoe pinnata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe rosei","Kalanchoe rosei",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe synsepala","Kalanchoe synsepala",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe tomentosa","Kalanchoe tomentosa",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalanchoe tuberosa","Kalanchoe tuberosa",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kali soda","Kali soda",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalidium arabicum","Kalidium arabicum",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalidium caspicum","Kalidium caspicum",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalidium cuspidatum","Kalidium cuspidatum",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalidium foliatum","Kalidium foliatum",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalidium gracile","Kalidium gracile",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalimeris hispida","Kalimeris hispida",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalimeris indica","Kalimeris indica",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalimeris shimadae","Kalimeris shimadai",1,0.975,"False",FALSE,FALSE,FALSE,FALSE
"Kalimeris shimadai","Kalimeris shimadai",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kaliphora madagascariensis","Kaliphora madagascariensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kallstroemia maxima","Kallstroemia maxima",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kallstroemia parviflora","Kallstroemia parviflora",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalmia angustifolia","Kalmia angustifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalmia buxifolia","Kalmia buxifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalmia ericoides","Kalmia ericoides",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalmia latifolia","Kalmia latifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalmia microphylla","Kalmia microphylla",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalmia polifolia","Kalmia polifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalmia procumbens","Kalmia procumbens",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalopanax ricinifolius","Kalopanax ricinifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kalopanax septemlobus","Kalopanax septemlobus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kanahia laniflora","Kanahia laniflora",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kanaloa kahoolawensis","Kanaloa kahoolawensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kandelia candel","Kandelia candel",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kandelia obovata","Kandelia obovata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kantius trichomanis","Kantius trichomanis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kardomia granitica","Kardomia granitica",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kardomia jucunda","Kardomia jucunda",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Kardomia odontocalyx","Kardomia odontocalyx",1,1,"False",FALSE,FALSE,FALSE,FALSE
